event_slug,game_id,market_id,market_slug,question,sports_market_type,group_item_title,group_item_threshold,neg_risk_market_id,question_id,series_slug,tags,market_type,classification_confidence,classification_reason,active,closed,enable_order_book,clob_token_ids_count,processable
fifwc-prt-cdr-2026-06-17,90086927,1897095,fifwc-prt-cdr-2026-06-17-draw,Will Portugal vs. DR Congo end in a draw?,moneyline,Draw (Portugal vs. DR Congo),1,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5700,0xbbccb6b6a4d7b0fd0f398034e06ebddb459bde2ae201cdc75840c3c33d5e5701,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-qat-che-2026-06-13,90086911,1897047,fifwc-qat-che-2026-06-13-draw,Will Qatar vs. Switzerland end in a draw?,moneyline,Draw (Qatar vs. Switzerland),1,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a300,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a301,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-qat-che-2026-06-13,90086911,1897048,fifwc-qat-che-2026-06-13-che,Will Switzerland win on 2026-06-13?,moneyline,Switzerland,2,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a300,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a302,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-qat-che-2026-06-13,90086911,1897046,fifwc-qat-che-2026-06-13-qat,Will Qatar win on 2026-06-13?,moneyline,Qatar,0,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a300,0xfa8f37f61accffbf74bb9ca8efcc21b3ebc70d83974fb1f86ce9c4b7a945a300,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-swe-tun-2026-06-14,90086918,1897067,fifwc-swe-tun-2026-06-14-swe,Will Sweden win on 2026-06-14?,moneyline,Sweden,0,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de00,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de00,soccer-fifwc,sports;soccer;fifa-world-cup;games,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-swe-tun-2026-06-14,90086918,1897068,fifwc-swe-tun-2026-06-14-draw,Will Sweden vs. Tunisia end in a draw?,moneyline,Draw (Sweden vs. Tunisia),1,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de00,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de01,soccer-fifwc,sports;soccer;fifa-world-cup;games,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-swe-tun-2026-06-14,90086918,1897069,fifwc-swe-tun-2026-06-14-tun,Will Tunisia win on 2026-06-14?,moneyline,Tunisia,2,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de00,0xcd7a8d5e695262aa0439930e2122d83721b77c1dc104b1432b039afbb0e8de02,soccer-fifwc,sports;soccer;fifa-world-cup;games,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-usa-par-2026-06-12,90086910,1897044,fifwc-usa-par-2026-06-12-draw,Will United States vs. Paraguay end in a draw?,moneyline,Draw (United States vs. Paraguay),1,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc00,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc01,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-usa-par-2026-06-12,90086910,1897043,fifwc-usa-par-2026-06-12-usa,Will United States win on 2026-06-12?,moneyline,United States,0,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc00,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc00,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-usa-par-2026-06-12,90086910,1897045,fifwc-usa-par-2026-06-12-par,Will Paraguay win on 2026-06-12?,moneyline,Paraguay,2,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc00,0x63c3060bf7b3d08b42bd6f7a322e0fb5c06a2b4f7741a8c3549660311dc0fc02,soccer-fifwc,sports;games;soccer;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-uzb-col-2026-06-17,90086928,1897103,fifwc-uzb-col-2026-06-17-uzb,Will Uzbekistan win on 2026-06-17?,moneyline,Uzbekistan,0,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a500,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a500,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_home,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-uzb-col-2026-06-17,90086928,1897104,fifwc-uzb-col-2026-06-17-draw,Will Uzbekistan vs. Colombia end in a draw?,moneyline,Draw (Uzbekistan vs. Colombia),1,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a500,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a501,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_draw,high,sportsMarketType=moneyline.,True,False,True,2,True
fifwc-uzb-col-2026-06-17,90086928,1897105,fifwc-uzb-col-2026-06-17-col,Will Colombia win on 2026-06-17?,moneyline,Colombia,2,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a500,0xcaeb5501cdfc7e1cda6bb20c1e090c8327ffc894f6683cd449670991bc63a502,soccer-fifwc,sports;soccer;games;fifa-world-cup,match_binary_away,high,sportsMarketType=moneyline.,True,False,True,2,True
